fecha,temp_max,temp_min,temp_media,precipitacion
2021-11-29,"12,52","5,49","9,23","3,99"
2021-11-30,"13,53","4,36","8,93","0,26"
2021-12-01,"12,15","3,97","7,87","3,23"
2021-12-02,"10,69","4,65","7,82","4,12"
2021-12-03,"12,58","4,11","8,27","0,91"
2021-12-04,"13,53","4,68","9,32","2,11"
2021-12-05,"11,1","5,16","8,36","4,93"
2021-12-06,"12,89","4,83","9,1","1,86"
2021-12-07,"14,12","5,46","10,11","5,34"
2021-12-08,"10,99","5,41","8,4","3,84"
2021-12-09,"11,93","4,99","8,64","7,57"
2021-12-10,"13,68","7,61","11,06","4,31"
2021-12-11,"14,97","6,67","11,22","1,69"
2021-12-12,"15,52","4,99","10,58","0,08"
2021-12-13,"14,69","4,67","9,8","0,02"
2021-12-14,"14,54","4,23","9,39","0,1"
2021-12-17,"13,11","4,54","8,54","0,01"
2021-12-18,"12,18","4,56","8,07","0,13"
2021-12-19,"12,78","4,9","8,65","0,14"
2021-12-20,"13,1","5,01","8,87","0,81"
2021-12-21,"14,74","6,86","11,07","2,49"
2021-12-22,"14,5","7,05","11,14","2,32"
2021-12-23,"13,48","7,84","11,08","4,74"
2021-12-24,"13,42","8,09","11,2","5,53"
2021-12-25,"13,63","7,85","11,18","4,45"
2021-12-26,"14,26","7,88","11,49","4,09"
2021-12-27,"16,25","9,9","13,53","1,76"
2021-12-28,"16,52","9,24","13,33","0,38"
2021-12-29,"17,09","7,45","12,7","0,11"
2021-12-30,"18,61","5,89","12,63","0,03"
2021-12-31,"18,59","5,93","12,61","0,02"
2022-01-01,"18,44","6,49","12,74","0,12"
2022-01-02,"17,23","5,96","11,95","0,02"
2022-01-03,"17,03","5,38","11,56","0,05"
2022-01-04,"15,67","5,38","10,88","4,91"
2022-01-05,"10,19","4,34","7,37","3,06"
2022-01-06,"9,97","4,16","6,37","0,76"
2022-01-07,"11,42","3,84","7,12","1,27"
2022-01-08,"11,9","3,94","7,42","0,28"
2022-01-09,"13,51","5,19","9,56","5,44"
2022-01-10,"14,52","7,48","11,44","2,95"
2022-01-11,"13,82","5,14","9,74","0,63"
2022-01-12,"12,53","4,09","8,01","0,07"
2022-01-13,"11,86","4,32","6,8","0,1"
2022-01-14,"11,83","4,57","6,62","0,04"
2022-01-17,"12,44","4,02","6,78","1,46"
2022-01-18,"13,19","4,07","7,04","0,19"
2022-01-19,"12,79","4,17","6,93","0,01"
2022-01-20,"12,35","4,02","7,25","0,46"
2022-01-21,"10,42","3,82","6,1","0,33"
2022-01-22,"11,39","4,52","6,18","0,07"
2022-01-23,"11,98","4,63","6,73","0,12"
2022-01-24,"12,08","4,71","7,2","0,34"
2022-01-25,"12,43","4,63","7,52","0,36"
2022-01-26,"12,83","4,53","7,66","0,85"
2022-01-27,"13,84","4,58","8,24","0,56"
2022-01-28,"14,52","4,21","8,3","0,31"
2022-01-29,"15,94","4,57","9,06","0,04"
2022-01-30,"16,51","4,27","9,48","0,0"
2022-01-31,"15,55","4,2","9,17","0,44"
2022-02-01,"14,58","4,52","9,61","0,23"
2022-02-02,"19,49","4,55","11,81","0,47"
2022-02-03,"17,98","4,73","11,2","0,14"
2022-02-04,"14,87","5,33","10,29","0,34"
2022-02-05,"13,68","5,29","9,5","0,56"
2022-02-06,"14,23","5,04","8,62","0,02"
2022-02-07,"16,08","4,51","9,86","0,09"
2022-02-08,"17,04","4,7","10,59","0,0"
2022-02-09,"16,99","4,93","10,76","0,01"
2022-02-10,"16,8","4,68","10,5","0,36"
2022-02-11,"15,74","4,91","10,56","0,46"
2022-02-12,"14,76","4,58","9,92","0,09"
2022-02-13,"14,07","5,17","9,94","1,74"
2022-02-14,"12,89","4,96","9,19","2,64"
2022-02-17,"18,57","5,91","12,63","0,05"
2022-02-18,"18,02","4,72","11,64","0,56"
2022-02-19,"12,73","5,16","9,03","1,59"
2022-02-20,"14,81","4,84","9,36","0,39"
2022-02-21,"16,73","4,5","10,67","0,45"
2022-02-22,"18,53","4,49","11,34","0,01"
2022-02-23,"17,99","4,59","11,04","0,04"
2022-02-24,"16,09","4,97","10,71","0,31"
2022-02-25,"13,28","6,14","9,99","1,18"
2022-02-26,"13,3","5,48","9,2","1,55"
2022-02-27,"14,74","5,83","10,67","0,38"
2022-02-28,"16,45","4,7","10,73","0,03"
2022-03-01,"17,36","4,75","11,2","0,63"
2022-03-02,"15,48","5,56","10,92","1,64"
2022-03-03,"13,87","5,26","9,84","8,81"
2022-03-04,"12,32","5,01","8,91","3,77"
2022-03-05,"12,25","4,74","8,33","0,77"
2022-03-06,"11,45","4,43","7,88","1,46"
2022-03-07,"12,06","4,44","8,35","1,76"
2022-03-08,"13,09","4,53","9,15","1,8"
2022-03-09,"14,68","4,09","9,58","1,14"
2022-03-10,"15,3","5,53","10,82","1,25"
2022-03-11,"13,44","6,34","10,3","6,47"
2022-03-12,"14,03","5,27","9,89","6,2"
2022-03-13,"14,59","5,76","10,52","4,53"
2022-03-14,"12,53","6,19","9,73","7,9"
2022-03-17,"12,6","7,89","10,68","3,59"
2022-03-18,"13,58","6,62","10,52","0,86"
2022-03-19,"14,78","6,6","11,13","0,74"
2022-03-20,"15,1","7,86","11,91","3,81"
2022-03-21,"13,99","8,25","11,56","7,76"
2022-03-22,"13,72","7,79","11,16","3,87"
2022-03-23,"13,21","7,21","10,55","5,39"
2022-03-24,"13,64","6,8","10,56","5,0"
2022-03-25,"14,37","8,12","11,7","3,11"
2022-03-26,"14,7","7,21","11,4","2,54"
2022-03-27,"16,91","6,91","12,32","0,93"
2022-03-28,"17,42","7,31","12,78","0,84"
2022-03-29,"15,94","8,25","12,54","2,19"
2022-03-30,"14,34","7,69","11,44","4,34"
2022-03-31,"13,99","6,21","10,45","3,94"
2022-04-01,"11,38","4,82","7,93","1,46"
2022-04-02,"11,56","3,94","7,0","1,14"
2022-04-03,"11,24","4,0","6,54","2,04"
2022-04-04,"11,17","4,88","6,94","1,03"
2022-04-05,"12,3","4,61","7,65","4,79"
2022-04-06,"15,92","4,15","9,97","0,75"
2022-04-07,"18,78","5,57","12,54","0,06"
2022-04-08,"17,88","7,4","13,06","1,23"
2022-04-09,"18,01","7,84","13,34","0,58"
2022-04-10,"20,29","6,79","13,9","0,03"
2022-04-11,"19,31","8,96","14,59","2,72"
2022-04-12,"16,2","9,03","13,06","5,19"
2022-04-13,"16,42","7,77","12,55","3,68"
2022-04-14,"19,47","8,37","14,36","0,44"
2022-04-17,"23,75","9,24","16,94","0,01"
2022-04-18,"21,41","9,28","15,78","0,55"
2022-04-19,"15,77","7,84","12,21","5,12"
2022-04-20,"13,23","6,09","10,04","8,46"
2022-04-21,"15,49","5,82","10,89","2,67"
2022-04-22,"14,36","6,41","10,79","8,53"
2022-04-23,"13,36","6,59","10,38","7,09"
2022-04-24,"17,48","6,71","12,47","0,73"
2022-04-25,"19,72","6,1","13,31","0,44"
2022-04-26,"20,0","7,73","14,32","0,95"
2022-04-27,"17,94","9,26","14,03","3,06"
2022-04-28,"17,69","8,88","13,73","2,32"
2022-04-29,"21,44","8,16","15,25","0,06"
2022-04-30,"22,13","9,39","16,22","0,38"
2022-05-01,"22,09","9,59","16,31","0,33"
2022-05-02,"17,69","9,55","14,06","3,01"
2022-05-03,"17,04","9,39","13,66","3,42"
2022-05-04,"18,0","8,72","13,82","2,79"
2022-05-05,"20,53","8,4","14,92","0,11"
2022-05-06,"21,68","8,45","15,51","0,03"
2022-05-07,"23,1","8,83","16,41","0,0"
2022-05-08,"24,0","9,49","17,2","0,03"
2022-05-09,"25,48","10,06","18,22","0,08"
2022-05-10,"26,34","11,0","19,12","0,01"
2022-05-11,"26,06","11,73","19,34","0,14"
2022-05-12,"24,41","12,18","18,75","0,29"
2022-05-13,"26,11","11,61","19,32","0,14"
2022-05-14,"26,08","13,36","20,18","1,39"
2022-05-17,"27,05","12,52","20,24","0,16"
2022-05-18,"28,16","13,6","21,33","0,04"
2022-05-19,"28,31","13,96","21,58","0,0"
2022-05-20,"29,02","15,49","22,71","0,0"
2022-05-21,"29,55","15,81","23,12","0,19"
2022-05-22,"26,84","14,96","21,36","1,34"
2022-05-23,"24,8","13,37","19,54","0,35"
2022-05-24,"20,29","11,06","16,1","2,47"
2022-05-25,"20,7","9,54","15,55","2,36"
2022-05-26,"24,18","9,96","17,51","0,05"
2022-05-27,"26,95","11,73","19,79","0,02"
2022-05-28,"28,41","12,8","21,07","0,01"
2022-05-29,"26,61","12,89","20,2","0,43"
2022-05-30,"23,85","13,03","18,9","0,45"
2022-05-31,"26,39","12,14","19,72","0,76"
2022-06-01,"26,62","13,48","20,5","1,11"
2022-06-02,"25,87","13,46","20,11","0,54"
2022-06-03,"25,87","14,14","20,44","0,93"
2022-06-04,"25,21","13,26","19,69","1,05"
2022-06-05,"26,56","12,74","20,09","0,01"
2022-06-06,"27,61","13,15","20,83","0,09"
2022-06-07,"28,5","14,13","21,76","0,06"
2022-06-08,"26,62","15,7","21,61","0,7"
2022-06-09,"28,72","15,38","22,49","0,09"
2022-06-10,"30,6","15,19","23,36","0,01"
2022-06-11,"30,58","16,57","24,03","0,64"
2022-06-12,"31,34","17,19","24,71","0,46"
2022-06-13,"32,21","17,3","25,2","0,04"
2022-06-14,"32,88","17,96","25,88","0,26"
2022-06-17,"34,26","18,76","26,96","0,27"
2022-06-18,"32,74","18,54","26,09","0,36"
2022-06-19,"27,25","16,2","22,17","0,86"
2022-06-20,"25,89","15,34","21,07","0,56"
2022-06-21,"25,91","14,08","20,46","1,68"
2022-06-22,"24,06","13,9","19,44","2,32"
2022-06-23,"24,32","13,89","19,55","1,85"
2022-06-24,"25,4","13,27","19,8","0,54"
2022-06-25,"24,98","13,29","19,58","0,75"
2022-06-26,"24,4","12,66","18,98","0,39"
2022-06-27,"24,03","12,3","18,61","1,61"
2022-06-28,"27,63","12,08","20,31","0,13"
2022-06-29,"26,98","13,38","20,63","0,4"
2022-06-30,"25,28","13,27","19,72","0,16"
2022-07-01,"27,97","12,62","20,75","0,11"
2022-07-02,"30,11","15,25","23,13","0,18"
2022-07-03,"28,86","17,13","23,45","1,16"
2022-07-04,"29,23","15,97","23,07","0,06"
2022-07-05,"29,44","16,54","23,44","0,42"
2022-07-06,"27,46","16,76","22,57","3,35"
2022-07-07,"29,07","15,61","22,8","0,01"
2022-07-08,"31,11","15,97","23,98","0,0"
2022-07-09,"32,9","16,72","25,27","0,0"
2022-07-10,"33,76","17,49","26,07","0,01"
2022-07-11,"33,85","17,9","26,32","0,05"
2022-07-12,"34,22","18,49","26,8","0,02"
2022-07-13,"35,21","18,78","27,44","0,0"
2022-07-14,"35,34","19,02","27,64","0,2"
2022-07-17,"35,51","19,39","27,89","0,06"
2022-07-18,"33,95","19,29","27,08","0,01"
2022-07-19,"31,46","17,94","25,15","0,17"
2022-07-20,"31,99","17,29","25,11","0,14"
2022-07-21,"33,38","18,48","26,39","0,02"
2022-07-22,"32,25","18,65","25,91","0,26"
2022-07-23,"33,27","17,55","25,87","0,01"
2022-07-24,"35,14","18,47","27,25","0,0"
2022-07-25,"33,19","19,4","26,74","0,11"
2022-07-26,"31,24","18,4","25,28","0,2"
2022-07-27,"30,39","17,24","24,27","0,18"
2022-07-28,"30,41","16,78","24,05","0,77"
2022-07-29,"30,52","17,51","24,47","1,09"
2022-07-30,"31,24","18,51","25,32","0,26"
2022-07-31,"32,51","18,84","26,12","0,18"
2022-08-01,"33,4","19,24","26,76","0,14"
2022-08-02,"34,44","19,42","27,38","0,27"
2022-08-03,"33,68","19,66","27,12","0,78"
2022-08-04,"32,39","18,74","26,02","0,54"
2022-08-05,"31,51","18,21","25,32","0,77"
2022-08-06,"32,23","17,69","25,43","0,41"
2022-08-07,"32,15","18,05","25,56","0,63"
2022-08-08,"32,13","17,71","25,38","0,4"
2022-08-09,"33,05","18,3","26,12","0,58"
2022-08-10,"32,77","19,22","26,44","0,74"
2022-08-11,"32,7","18,79","26,2","0,27"
2022-08-12,"33,57","18,45","26,47","0,18"
2022-08-13,"31,43","19,45","25,9","0,88"
2022-08-14,"30,34","17,32","24,29","0,11"
2022-08-17,"26,46","15,1","21,24","3,15"
2022-08-18,"26,37","14,3","20,78","2,46"
2022-08-19,"29,52","14,41","22,41","0,04"
2022-08-20,"31,98","15,71","24,29","0,01"
2022-08-21,"32,17","17,43","25,25","0,18"
2022-08-22,"30,94","17,75","24,79","0,16"
2022-08-23,"31,94","18,02","25,44","0,07"
2022-08-24,"32,0","18,56","25,74","1,71"
2022-08-25,"29,76","18,07","24,36","1,9"
2022-08-26,"29,35","17,33","23,79","1,2"
2022-08-27,"29,78","16,34","23,51","0,89"
2022-08-28,"31,01","17,25","24,59","0,36"
2022-08-29,"29,78","18,26","24,48","1,87"
2022-08-30,"30,46","17,13","24,25","0,25"
2022-08-31,"28,73","17,2","23,43","1,79"
2022-09-01,"29,03","15,7","22,82","0,2"
2022-09-02,"28,22","16,48","22,8","0,59"
2022-09-03,"27,19","15,14","21,62","0,46"
2022-09-04,"28,19","14,02","21,57","0,13"
2022-09-05,"28,48","15,04","22,21","0,67"
2022-09-06,"28,22","15,31","22,22","0,27"
2022-09-07,"26,95","14,48","21,17","0,17"
2022-09-08,"27,28","15,18","21,68","0,26"
2022-09-09,"28,71","15,86","22,73","0,14"
2022-09-10,"30,37","15,5","23,39","0,0"
2022-09-11,"31,96","16,75","24,8","0,02"
2022-09-12,"29,47","18,71","24,54","1,42"
2022-09-13,"25,19","18,05","22,06","6,84"
2022-09-14,"24,92","16,77","21,3","3,24"
2022-09-17,"25,91","14,16","20,49","0,25"
2022-09-18,"26,89","14,46","21,13","0,63"
2022-09-19,"27,04","14,88","21,41","1,93"
2022-09-20,"26,92","14,01","20,92","0,57"
2022-09-21,"25,79","13,51","20,1","0,79"
2022-09-22,"26,18","13,23","20,17","0,47"
2022-09-23,"25,48","13,78","20,08","1,92"
2022-09-24,"22,56","13,18","18,32","4,56"
2022-09-25,"20,81","10,85","16,27","10,03"
2022-09-26,"21,3","10,43","16,32","4,41"
2022-09-29,"19,29","11,59","15,89","6,32"
2022-09-30,"19,99","9,52","15,21","2,06"
2022-10-01,"23,83","9,06","16,89","0,05"
2022-10-02,"26,41","10,94","19,13","0,0"
2022-10-03,"27,01","12,91","20,42","0,04"
2022-10-04,"27,18","13,27","20,67","0,08"
2022-10-05,"26,3","12,93","20,08","0,1"
2022-10-06,"24,28","13,73","19,45","1,81"
2022-10-07,"23,91","13,23","19,04","1,76"
2022-10-08,"23,68","13,46","19,01","0,96"
2022-10-09,"24,25","12,82","19,0","0,7"
2022-10-10,"22,05","13,72","18,34","3,12"
2022-10-11,"21,85","13,5","18,13","2,42"
2022-10-12,"22,68","12,28","17,94","0,91"
2022-10-13,"23,84","11,62","18,16","0,15"
2022-10-14,"25,4","12,51","19,41","0,26"
2022-10-17,"24,33","14,69","19,98","2,16"
2022-10-18,"25,98","14,45","20,67","0,31"
2022-10-19,"23,78","14,96","19,81","4,5"
2022-10-20,"20,86","14,28","18,02","6,9"
2022-10-21,"20,53","14,27","17,85","3,91"
2022-10-22,"22,13","13,55","18,3","3,8"
2022-10-23,"21,61","14,17","18,35","3,74"
2022-10-24,"21,71","12,79","17,69","0,4"
2022-10-25,"23,74","13,18","18,92","0,57"
2022-10-26,"24,58","13,77","19,61","0,46"
2022-10-27,"25,43","15,06","20,7","0,46"
2022-10-28,"24,82","14,14","19,93","1,3"
2022-10-29,"23,59","13,11","18,8","1,93"
2022-10-30,"21,3","11,92","17,06","1,71"
2022-10-31,"20,21","11,95","16,53","3,43"
2022-11-01,"21,14","10,93","16,49","0,15"
2022-11-02,"20,84","9,79","15,76","0,04"
2022-11-03,"18,51","10,39","14,89","2,17"
2022-11-04,"17,36","8,46","13,27","1,28"
2022-11-05,"19,36","6,42","13,18","0,09"
2022-11-06,"19,96","6,47","13,56","0,52"
2022-11-07,"19,81","7,46","14,05","0,15"
2022-11-08,"19,12","10,42","15,22","2,6"
2022-11-09,"18,43","9,89","14,61","2,23"
2022-11-10,"18,66","8,2","13,85","1,91"
2022-11-11,"18,48","8,2","13,77","3,31"
2022-11-12,"20,08","10,36","15,67","2,13"
2022-11-13,"20,2","9,23","15,15","0,78"
2022-11-14,"17,9","9,98","14,4","1,24"
2022-11-17,"18,59","11,04","15,27","3,12"
2022-11-18,"14,0","7,49","11,16","3,5"
2022-11-19,"12,21","5,98","9,43","3,61"
2022-11-20,"15,28","6,65","11,3","2,29"
2022-11-21,"15,24","7,17","11,58","9,77"
2022-11-22,"13,85","6,72","10,62","3,22"
2022-11-23,"17,33","9,54","13,87","3,51"
2022-11-24,"15,78","8,42","12,51","4,43"
2022-11-25,"15,62","6,91","11,64","1,45"
2022-11-26,"16,46","4,99","10,93","0,02"
2022-11-27,"16,33","4,93","10,78","1,84"
2022-11-28,"13,9","6,07","10,36","2,82"
2022-11-29,"13,8","5,28","9,82","1,1"
2022-11-30,"13,34","4,44","9,08","1,07"
